BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Callisto;GONDUL;CAAA6000N24590;Named formation;Crater;AA;GONDUL;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;a Valkyrie.;245.9;245°54';60;60°0';45.5;45.5;Callisto;2304;GÃ¶ndul;Gondul;Crater, craters;AA;45.5;60;245.9;60.4;59.4;246.9;244.7;Planetographic  +East  0 - 360;;Norse. a Valkyrie.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;GRIMR;CAAA4150N14540;Named formation;Crater;AA;GRIMR;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;a name for Odin.;145.4;145°24';41.5;41°30';103.2;103.2;Callisto;2254;Grimr;Grimr;Crater, craters;AA;103.2;41.5;145.4;42.8;40.4;147.2;143.9;Planetographic  +East  0 - 360;;Norse. a name for Odin.;Europe;Norse;Approved;1979;1;10.01.2006;
Callisto;GUNNR;CAAA6460N25530;Named formation;Crater;AA;GUNNR;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;a Valkyrie.;255.3;255°18';64.6;64°35';61.1;61.1;Callisto;2285;Gunnr;Gunnr;Crater, craters;AA;61.1;64.6;255.3;65.2;63.9;257;253.5;Planetographic  +East  0 - 360;;Norse. a Valkyrie.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;GUNNTRO CATENA;CACA1950S1690;Named formation;Craters chain;CA;GUNNTRO CATENA;Approuved by IAU in 1997;Not appliable;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;River.;16.9;16°53';-19.5;-19°30';149;???;Callisto;2286;Gunntro Catena;Gunntro Catena;Catena, catenae;CA;149;-19.5;16.9;-19.2;-20.2;19.4;15;Planetographic  +East  0 - 360;;Norse river.;Europe;Norse;Approved;1997;136;04.09.2009;
Callisto;GYMIR;CAAA6370N31120;Named formation;Crater;AA;GYMIR;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Another name for the sea-god, Legir.;311.2;311°11';63.7;63°42';40.6;40.6;Callisto;2301;Gymir;Gymir;Crater, craters;AA;40.6;63.7;311.2;64.2;63.3;312.2;310;Planetographic  +East  0 - 360;;Norse. another name for the sea-god, Legir.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;HABROK;CAAA7620N22810;Named formation;Crater;AA;HABROK;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Hawk.;228.1;228°5';76.2;76°12';37.2;37.2;Callisto;2618;HÃ¡brok;Habrok;Crater, craters;AA;37.2;76.2;228.1;76.5;75.8;229.4;226.3;Planetographic  +East  0 - 360;;Norse. a hawk.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;HAKI;CAAA2500N4490;Named formation;Crater;AA;HAKI;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Giant.;44.9;44°53';25;25°0';72.2;72.2;Callisto;2318;Haki;Haki;Crater, craters;AA;72.2;25;44.9;25.9;24.2;45.8;43.9;Planetographic  +East  0 - 360;;Norse giant.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;HAR;CAAA350S200;Named formation;Crater;AA;HAR;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Another name for Odin.;2;2°0';-3.5;-3°30';52.2;52.2;Callisto;2619;HÃ¡r;Har;Crater, craters;AA;52.2;-3.5;2;-3;-4.2;2.6;1.3;Planetographic  +East  0 - 360;;Norse. a name for Odin.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;HEIMDALL;CAAA6350S300;Named formation;Crater;AA;HEIMDALL;Approuved by IAU in 2000;God;Germany;Teutonic;Not appliable;Not appliable;Not appliable;Not appliable;God of light, guardian of the great bridge BifrÃ¶st.;3;3°0';-63.5;-63°30';210;210;Callisto;2413;Heimdall;Heimdall;Crater, craters;AA;210;-63.5;3;-61.1;-66.1;8.1;360;Planetographic  +East  0 - 360;;Teutonic god of light, guardian of the great bridge BifrÃ¶st.;Europe;Teutonic;Approved;2000;1;11/17/08;
Callisto;HEPTI;CAAA6450N33660;Named formation;Crater;AA;HEPTI;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Dwarf.;336.6;336°36';64.5;64°30';48.6;48.6;Callisto;2460;Hepti;Hepti;Crater, craters;AA;48.6;64.5;336.6;65.1;63.9;337.8;335.5;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;HIJSI;CAAA6310N18850;Named formation;Crater;AA;HIJSI;Approuved by IAU in 1988;God;Siberia;Karelian;Not appliable;Not appliable;Not appliable;Not appliable;Deity of hunting.;188.5;188°30';63.1;63°6';54.1;54.1;Callisto;2500;Hijsi;Hijsi;Crater, craters;AA;54.1;63.1;188.5;63.7;62.6;189.8;187.1;Planetographic  +East  0 - 360;;Karelian deity of hunting.;Europe;Karelia;Approved;1988;64;12/30/08;
Callisto;HODR;CAAA6910N27080;Named formation;Crater;AA;HODR;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Baldr's blind brother who shot Baldr unknowingly.;270.8;270°48';69.1;69°5';76.5;76.5;Callisto;2622;HÃ¶dr;Hodr;Crater, craters;AA;76.5;69.1;270.8;70.1;68.2;273.2;268.2;Planetographic  +East  0 - 360;;Norse. Baldr's blind brother who shot Baldr unknowingly.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;HOENIR;CAAA3370S9910;Named formation;Crater;AA;HOENIR;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;God who gave souls to first humans.;99.1;99°5';-33.7;-33°42';81.1;81.1;Callisto;2531;Hoenir;Hoenir;Crater, craters;AA;81.1;-33.7;99.1;-32.7;-34.7;100.3;97.9;Planetographic  +East  0 - 360;;Norse. god who gave souls to first humans.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;HOGNI;CAAA1180S35520;Named formation;Crater;AA;HOGNI;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Ottar's ancestor.;355.2;355°11';-11.8;-11°48';76;76;Callisto;2623;HÃ¶gni;Hogni;Crater, craters;AA;76;-11.8;355.2;-10.8;-12.6;356;354.3;Planetographic  +East  0 - 360;;Norse. Ottar's ancestor.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;HOLDR;CAAA4390N25180;Named formation;Crater;AA;HOLDR;Approuved by IAU in 1988;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Son of Karl and Snor in Rigdismal.;251.8;251°48';43.9;43°53';68.1;68.1;Callisto;2624;HÃ¶ldr;Holdr;Crater, craters;AA;68.1;43.9;251.8;44.6;43.3;252.9;250.7;Planetographic  +East  0 - 360;;Son of Karl and Snor in Rigdismal.;Europe;Norse;Approved;1988;17;11/17/08;
Callisto;IGALUK;CAAA560N4400;Named formation;Crater;AA;IGALUK;Approuved by IAU in 1979;Deity;Alaska;Alaskan;Not appliable;Not appliable;Not appliable;Not appliable;Another name of the Moon.;44;44°0';5.6;5°36';111.7;111.7;Callisto;2655;Igaluk;Igaluk;Crater, craters;AA;111.7;5.6;44;6.9;4.4;45.2;42.6;Planetographic  +East  0 - 360;;Alaskan name of the Moon.;North America;Eskimo;Approved;1979;26;10.01.2006;
Callisto;ILMA;CAAA2990S19280;Named formation;Crater;AA;ILMA;Approuved by IAU in 1988;God;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;A celestial divinity of air.;192.8;192°48';-29.9;-29°53';102;102;Callisto;2667;Ilma;Ilma;Crater, craters;AA;102;-29.9;192.8;-29.1;-30.7;194.1;191.5;Planetographic  +East  0 - 360;;A celestial divinity of air.;Europe;Finland;Approved;1988;1;10.01.2006;
Callisto;IVARR;CAAA580S3860;Named formation;Crater;AA;IVARR;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Ottar's ancestor.;38.6;38°36';-5.8;-5°48';73.1;73.1;Callisto;2760;Ivarr;Ivarr;Crater, craters;AA;73.1;-5.8;38.6;-5;-6.6;39.5;37.7;Planetographic  +East  0 - 360;;Norse. Ottar's ancestor.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;JALKR;CAAA3860S27730;Named formation;Crater;AA;JALKR;Approuved by IAU in 1997;God;Norway;Norvegian;Not appliable;Not appliable;Not appliable;Not appliable;Another name for Odinn.;277.3;277°18';-38.6;-38°36';93.5;93.5;Callisto;2789;Jalkr;Jalkr;Crater, craters;AA;93.5;-38.6;277.3;-37.6;-39.6;278.7;275.9;Planetographic  +East  0 - 360;;Another name for Odinn.;Europe;Norway;Approved;1997;17;10.01.2006;
Callisto;JUMAL;CAAA5890N24200;Named formation;Crater;AA;JUMAL;Approuved by IAU in 1988;God;Estonia;Estonian;Not appliable;Not appliable;Not appliable;Not appliable;Sky god.;242;242°0';58.9;58°53';58.5;58.5;Callisto;2862;Jumal;Jumal;Crater, craters;AA;58.5;58.9;242;59.7;58.2;243.2;240.6;Planetographic  +East  0 - 360;;Estonian sky god.;Europe;Estonia;Approved;1988;64;10.01.2006;
Callisto;JUMO;CAAA6570N34820;Named formation;Crater;AA;JUMO;Approuved by IAU in 1979;God;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;Heaven god.;348.2;348°11';65.7;65°42';43.6;43.6;Callisto;2866;Jumo;Jumo;Crater, craters;AA;43.6;65.7;348.2;66.2;65.2;349.4;347.1;Planetographic  +East  0 - 360;;Finno-Ugric heaven god.;Europe;Finland;Approved;1979;27;10.01.2006;
Callisto;KARI;CAAA4820N24370;Named formation;Crater;AA;KARI;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Ottar's ancestor.;243.7;243°41';48.2;48°12';34.5;34.5;Callisto;3178;KÃ¡ri;Kari;Crater, craters;AA;34.5;48.2;243.7;48.6;47.9;244.2;243;Planetographic  +East  0 - 360;;Ottar's ancestor.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;KARL;CAAA5640N2940;Named formation;Crater;AA;KARL;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Rigr's son with Amma.;29.4;29°23';56.4;56°23';34;34;Callisto;2929;Karl;Karl;Crater, craters;AA;34;56.4;29.4;56.8;56;30.1;28.7;Planetographic  +East  0 - 360;;Norse. Rigr's son with Amma.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;KEELUT;CAAA7680S26910;Named formation;Crater;AA;KEELUT;Approuved by IAU in 1997;Spirit;Greenland;Eskimo;Not appliable;Not appliable;Not appliable;Not appliable;Evil spirit who resembles a hairless dog.;269.1;269°6';-76.8;-76°47';64;64;Callisto;2978;Keelut;Keelut;Crater, craters;AA;64;-76.8;269.1;-76.1;-77.6;272.4;265.4;Planetographic  +East  0 - 360;;Eskimo evil spirit who resembles a hairless dog.;North America;Eskimo;Approved;1997;1;10.01.2006;
Callisto;KOL FACULA;CAFA450N7730;Named formation;Bright spot;FA;KOL FACULA;Approuved by IAU in 2006;Hero;Iceland;Icelandic;Not appliable;Not appliable;Not appliable;Not appliable;Frost or storm giant.;77.3;77°17';4.5;4°30';390;???;Callisto;14135;Kol Facula;Kol Facula;Facula, faculae;FA;390;4.5;77.3;9.5;0.44;81.7;73.7;Planetographic  +East  0 - 360;;Icelandic frost or storm giant.;Europe;Iceland;Approved;2006;83;10.01.2006;
Callisto;KUL ;CAAA6290N23810;Named formation;Crater;AA;KUL ;Approuved by IAU in 1988;Spirit;Russia;Russian;Not appliable;Not appliable;Not appliable;Not appliable;Wood spirit.;238.1;238°5';62.9;62°53';40.5;40.5;Callisto;3147;Kul';Kul ;Crater, craters;AA;40.5;62.9;238.1;63.3;62.3;238.9;236.9;Planetographic  +East  0 - 360;;Komi wood spirit.;Europe;Russia;Approved;1988;64;12/30/08;
Callisto;LEMPO;CAAA2520S4010;Named formation;Crater;AA;LEMPO;Approuved by IAU in 1988;Spirit;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;Evil spirit.;40.1;40°6';-25.2;-25°12';41.3;41.3;Callisto;3343;Lempo;Lempo;Crater, craters;AA;41.3;-25.2;40.1;-24.7;-25.7;40.6;39.5;Planetographic  +East  0 - 360;;Finno-Ugric evil spirit.;Europe;Finland;Approved;1988;1;10.01.2006;
Callisto;LJEKIO;CAAA4910N19770;Named formation;Crater;AA;LJEKIO;Approuved by IAU in 1988;God;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;God of grass, roots of trees.;197.7;197°41';49.1;49°6';23.8;23.8;Callisto;3431;Ljekio;Ljekio;Crater, craters;AA;23.8;49.1;197.7;49.4;48.8;198.2;197.3;Planetographic  +East  0 - 360;;Finnish god of grass, roots of trees.;Europe;Finland;Approved;1988;64;10.01.2006;
Callisto;LODURR;CAAA5080S8990;Named formation;Crater;AA;LODURR;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;God who gave first humans goodly color.;89.9;89°54';-50.8;-50°47';72;72;Callisto;3447;Lodurr;Lodurr;Crater, craters;AA;72;-50.8;89.9;-50;-51.7;91.1;88.6;Planetographic  +East  0 - 360;;Norse. god who gave first humans goodly color.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;LOFN;CAAA5650S33770;Named formation;Crater;AA;LOFN;Approuved by IAU in 1997;Goddess;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Goddess of marriage.;337.7;337°41';-56.5;-56°30';200;200;Callisto;3451;Lofn;Lofn;Crater, craters;AA;200;-56.5;337.7;-54.5;-58.4;341.9;333.3;Planetographic  +East  0 - 360;;Norse goddess of marriage.;Europe;Norse;Approved;1997;83;10.01.2006;
Callisto;LONI;CAAA360S14570;Named formation;Crater;AA;LONI;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Dwarf.;145.7;145°41';-3.6;-3°36';85;85;Callisto;3466;Loni;Loni;Crater, craters;AA;85;-3.6;145.7;-2.6;-4.6;146.6;144.6;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;LOSY;CAAA6530N3670;Named formation;Crater;AA;LOSY;Approuved by IAU in 1979;God;Mongolia;Mongolian;Not appliable;Not appliable;Not appliable;Not appliable;Evil snake. tried to kill all living things.;36.7;36°42';65.3;65°17';62.1;62.1;Callisto;3477;Losy;Losy;Crater, craters;AA;62.1;65.3;36.7;66;64.6;38.5;35.2;Planetographic  +East  0 - 360;;Mongolian. Mongol evil snake. tried to kill all living things.;Asia;Mongolia;Approved;1979;27;10.01.2006;
Callisto;LYCAON;CAAA4540S35410;Named formation;Crater;AA;LYCAON;Approuved by IAU in 1997;Semi-god;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Callisto's father.;354.1;354°6';-45.4;-45°23';59;59;Callisto;3527;Lycaon;Lycaon;Crater, craters;AA;59;-45.4;354.1;-44.8;-45.9;355.2;353.2;Planetographic  +East  0 - 360;;Callisto's father.;Europe;Greek;Approved;1997;83;10.01.2006;
Callisto;MADERATCHA;CAAA3070N26470;Named formation;Crater;AA;MADERATCHA;Approuved by IAU in 1988;God;Lapland;Saami;Not appliable;Not appliable;Not appliable;Not appliable;Sky god.;264.7;264°41';30.7;30°42';66.2;66.2;Callisto;3565;Maderatcha;Maderatcha;Crater, craters;AA;66.2;30.7;264.7;31.4;29.9;265.6;263.8;Planetographic  +East  0 - 360;;Saami sky god.;Europe;Lapp;Approved;1988;64;10.01.2006;
Callisto;MERA;CAAA6410N28480;Named formation;Crater;AA;MERA;Approuved by IAU in 1979;Semi-god;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Another nymph of Artemis seduced by Zeus.;284.8;284°48';64.1;64°5';39.5;39.5;Callisto;3847;Mera;Mera;Crater, craters;AA;39.5;64.1;284.8;64.5;63.6;285.9;283.7;Planetographic  +East  0 - 360;;Greek. another nymph of Artemis seduced by Zeus.;Europe;Greek;Approved;1979;19;10.01.2006;
Callisto;MIMIR;CAAA3260N30680;Named formation;Crater;AA;MIMIR;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Giant.;306.8;306°48';32.6;32°36';47.7;47.7;Callisto;3907;Mimir;Mimir;Crater, craters;AA;47.7;32.6;306.8;33.1;32.1;307.5;306.2;Planetographic  +East  0 - 360;;Norse giant.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;MITSINA;CAAA5750N25630;Named formation;Crater;AA;MITSINA;Approuved by IAU in 1979;Hero;Alaska;Alaskan;Not appliable;Not appliable;Not appliable;Not appliable;Old man who perished while hunting on ice.;256.3;256°18';57.5;57°30';40.4;40.4;Callisto;3936;Mitsina;Mitsina;Crater, craters;AA;40.4;57.5;256.3;57.9;57;257.1;255.3;Planetographic  +East  0 - 360;;Alaskan old man who perished while hunting on ice.;North America;Eskimo;Approved;1979;26;10.01.2006;
Callisto;MODI;CAAA6640N24070;Named formation;Crater;AA;MODI;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Son of Thor and Sif.;240.7;240°41';66.4;66°24';37.8;37.8;Callisto;3940;Modi;Modi;Crater, craters;AA;37.8;66.4;240.7;66.8;65.9;241.5;239.2;Planetographic  +East  0 - 360;;Norse. son of Thor and Sif.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;NAKKI;CAAA5640S29030;Named formation;Crater;AA;NAKKI;Approuved by IAU in 1997;God;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;Water god.;290.3;290°18';-56.4;-56°23';59.8;59.8;Callisto;4118;Nakki;Nakki;Crater, craters;AA;59.8;-56.4;290.3;-55.6;-57;291.6;289.1;Planetographic  +East  0 - 360;;Finnish water god.;Europe;Finland;Approved;1997;1;10.01.2006;
Callisto;NAMA;CAAA5700N2900;Named formation;Crater;AA;NAMA;Approuved by IAU in 1979;Hero;Altai;Altaic;Not appliable;Not appliable;Not appliable;Not appliable;Hero who built ark to save his family from the flood.;29;29°0';57;57°0';30.1;30.1;Callisto;4123;Nama;Nama;Crater, craters;AA;30.1;57;29;57.3;56.7;29.6;28.5;Planetographic  +East  0 - 360;;Altaic hero who built ark to save his family from the flood.;Asia;Altai;Approved;1979;27;12/30/08;
Callisto;NAR;CAAA150S31400;Named formation;Crater;AA;NAR;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Dwarf.;314;314°0';-1.5;-1°30';56.9;56.9;Callisto;4378;NÃ¡r;Nar;Crater, craters;AA;56.9;-1.5;314;-0.8;-2;314.6;313.3;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;NERRIVIK;CAAA1690S30360;Named formation;Crater;AA;NERRIVIK;Approuved by IAU in 1979;Hero;Alaska;Alaskan;Not appliable;Not appliable;Not appliable;Not appliable;Another name of Sedna.;303.6;303°36';-16.9;-16°53';44.3;44.3;Callisto;4218;Nerrivik;Nerrivik;Crater, craters;AA;44.3;-16.9;303.6;-16.4;-17.4;304.1;303;Planetographic  +East  0 - 360;;Alaskan name of Sedna.;North America;Eskimo;Approved;1979;83;10.01.2006;
Callisto;NIDI;CAAA6640N26510;Named formation;Crater;AA;NIDI;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Dwarf.;265.1;265°6';66.4;66°24';49.3;49.3;Callisto;4255;Nidi;Nidi;Crater, craters;AA;49.3;66.4;265.1;67;65.8;266.4;263.5;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;NIRKES;CAAA3140N19570;Named formation;Crater;AA;NIRKES;Approuved by IAU in 1988;Hero;Siberia;Karelian;Not appliable;Not appliable;Not appliable;Not appliable;Patron of squirrel hunting.;195.7;195°41';31.4;31°23';58.5;58.5;Callisto;4308;Nirkes;Nirkes;Crater, craters;AA;58.5;31.4;195.7;32.1;30.8;196.6;194.8;Planetographic  +East  0 - 360;;Karelian patron of squirrel hunting.;Europe;Karelia;Approved;1988;64;12/30/08;
Callisto;NJORD;CAAA1670N22740;Named formation;Crater;AA;NJORD;Approuved by IAU in 1988;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Gods called the Vanir. pacific, benevolent, guardians of man.;227.4;227°24';16.7;16°42';44.6;44.6;Callisto;4317;Njord;Njord;Crater, craters;AA;44.6;16.7;227.4;17.2;16.2;228;226.9;Planetographic  +East  0 - 360;;Nordic gods called the Vanir. pacific, benevolent, guardians of man.;Europe;Norse;Approved;1988;1;10.01.2006;
Callisto;NORI;CAAA4520N1640;Named formation;Crater;AA;NORI;Approuved by IAU in 1979;Hero;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Dwarf.;16.4;16°23';45.2;45°12';114;114;Callisto;4334;Nori;Nori;Crater, craters;AA;114;45.2;16.4;46.3;43.9;18.2;14.4;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;NOROV AVA;CAAA5460N24720;Named formation;Crater;AA;NOROV AVA;Approuved by IAU in 1988;Deity;Siberia;Mordvinian;Not appliable;Not appliable;Not appliable;Not appliable;Mistress of the field.;247.2;247°11';54.6;54°36';41.4;41.4;Callisto;4338;Norov-Ava;Norov Ava;Crater, craters;AA;41.4;54.6;247.2;55;54.2;247.9;246.2;Planetographic  +East  0 - 360;;Mordvinian mistress of the field.;Europe;Mordvinian;Approved;1988;64;12/30/08;
Callisto;NUADA;CAAA6230N8750;Named formation;Crater;AA;NUADA;Approuved by IAU in 1979;God;Celtic country;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Chieftan god.;87.5;87°30';62.3;62°17';66;66;Callisto;4350;Nuada;Nuada;Crater, craters;AA;66;62.3;87.5;63.2;61.5;89;85.9;Planetographic  +East  0 - 360;;Irish chieftan god.;Europe;Celtic;Approved;1979;1;10.01.2006;
Callisto;NUMI TORUM;CAAA5010S26710;Named formation;Crater;AA;NUMI TORUM;Approuved by IAU in 1997;God;Siberia;Mansi;Not appliable;Not appliable;Not appliable;Not appliable;Creator god.;267.1;267°6';-50.1;-50°6';75.6;75.6;Callisto;4355;Numi-Torum;Numi Torum;Crater, craters;AA;75.6;-50.1;267.1;-49.2;-51;268.5;265.7;Planetographic  +East  0 - 360;;Mansi creator god.;Asia;Siberia;Approved;1997;65;12/30/08;
Callisto;NYCTIMUS;CAAA6280S35610;Named formation;Crater;AA;NYCTIMUS;Approuved by IAU in 1997;Semi-god;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Brother of Callisto.;356.1;356°6';-62.8;-62°47';34;34;Callisto;4372;Nyctimus;Nyctimus;Crater, craters;AA;34;-62.8;356.1;-62.4;-63.2;357;355.2;Planetographic  +East  0 - 360;;Brother of Callisto.;Europe;Greek;Approved;1997;19;10.01.2006;
Callisto;OLUKSAK;CAAA4780S29650;Named formation;Crater;AA;OLUKSAK;Approuved by IAU in 1997;God;Greenland;Eskimo;Not appliable;Not appliable;Not appliable;Not appliable;God of lakes.;296.5;296°30';-47.8;-47°47';86.7;86.7;Callisto;4447;Oluksak;Oluksak;Crater, craters;AA;86.7;-47.8;296.5;-46.7;-48.8;298.1;295;Planetographic  +East  0 - 360;;Eskimo god of lakes.;North America;Eskimo;Approved;1997;1;10.01.2006;
Callisto;OMOL ;CAAA4230N24310;Named formation;Crater;AA;OMOL ;Approuved by IAU in 1988;Spirit;Russia;Russian;Not appliable;Not appliable;Not appliable;Not appliable;Wood spirit.;243.1;243°5';42.3;42°17';60.4;60.4;Callisto;4460;Omol';Omol ;Crater, craters;AA;60.4;42.3;243.1;43;41.7;244;242.1;Planetographic  +East  0 - 360;;Komi wood spirit.;Europe;Russia;Approved;1988;64;12/30/08;
Callisto;ORESTHEUS;CAAA4670S31230;Named formation;Crater;AA;ORESTHEUS;Approuved by IAU in 1997;Semi-god;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Brother of Callisto.;312.3;312°18';-46.7;-46°42';22.5;22.5;Callisto;4488;Orestheus;Orestheus;Crater, craters;AA;22.5;-46.7;312.3;-46.5;-46.9;312.6;311.9;Planetographic  +East  0 - 360;;Brother of Callisto.;Europe;Greek;Approved;1997;19;10.01.2006;
Callisto;OSKI;CAAA5750N9100;Named formation;Crater;AA;OSKI;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Another name for Odin.;91;91°0';57.5;57°30';48.1;48.1;Callisto;4510;Oski;Oski;Crater, craters;AA;48.1;57.5;91;58;56.9;92.1;90;Planetographic  +East  0 - 360;;Norse. a name for Odin.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;OTTAR;CAAA6150N25610;Named formation;Crater;AA;OTTAR;Approuved by IAU in 1979;God;Scandinavia;Norse;Not appliable;Not appliable;Not appliable;Not appliable;Innsteinn's son and Freyja's favorite.;256.1;256°6';61.5;61°30';59.8;59.8;Callisto;4524;Ottar;Ottar;Crater, craters;AA;59.8;61.5;256.1;62.2;60.9;257.5;254.7;Planetographic  +East  0 - 360;;Innsteinn's son and Freyja's favorite.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;PEKKO;CAAA1830N35460;Named formation;Crater;AA;PEKKO;Approuved by IAU in 1979;God;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;God of barley.;354.6;354°36';18.3;18°18';62;62;Callisto;4636;Pekko;Pekko;Crater, craters;AA;62;18.3;354.6;18.9;17.5;355.3;353.8;Planetographic  +East  0 - 360;;Finno-Ugric god of barley.;Europe;Finland;Approved;1979;27;10.01.2006;
Callisto;RANDVER;CAAA7190S30610;Named formation;Crater;AA;RANDVER;Approuved by IAU in 1997;God;Norway;Norvegian;Not appliable;Not appliable;Not appliable;Not appliable;Ottar's ancestor.;306.1;306°6';-71.9;-71°54';28;28;Callisto;4945;Randver;Randver;Crater, craters;AA;28;-71.9;306.1;-71.6;-72.3;307;304.9;Planetographic  +East  0 - 360;;Ottar's ancestor.;Europe;Norway;Approved;1997;17;10.01.2006;
Callisto;REGINLEIF;CAAA6600S26350;Named formation;Crater;AA;REGINLEIF;Approuved by IAU in 1997;God;Norway;Norvegian;Not appliable;Not appliable;Not appliable;Not appliable;Servant of the gods.;263.5;263°30';-66;-66°0';54.8;54.8;Callisto;4977;Reginleif;Reginleif;Crater, craters;AA;54.8;-66;263.5;-65.4;-66.7;265;261.8;Planetographic  +East  0 - 360;;Servant of the gods.;Europe;Norway;Approved;1997;17;10.01.2006;
